ttime,pm1,pm2,pm3,am,sm,lum,temp,humd,pres
2022-09-01 21:48:06,2.79,2.79,64.26,0.0,7042.0,1.0,20.7,100.0,92966.65
2022-09-01 22:00:04,0.55,2.79,64.26,0.0,7042.0,1.0,20.79,100.0,92975.09
2022-09-01 22:12:06,1.11,2.79,64.26,0.0,7042.0,1.0,20.9,100.0,92970.53
2022-09-01 22:24:06,1.67,2.79,64.26,0.0,6944.0,1.0,20.97,100.0,92959.57
2022-09-01 22:36:04,2.23,2.79,64.26,0.0,7042.0,1.0,20.97,100.0,93009.74
2022-09-01 22:48:06,2.79,2.79,64.26,0.0,7042.0,1.0,20.95,100.0,93023.64
2022-09-01 23:00:06,0.55,2.79,64.26,0.0,6944.0,1.0,21.04,100.0,93039.75
2022-09-01 23:12:05,1.11,2.79,64.26,0.0,7042.0,1.0,21.12,100.0,93025.87
2022-09-01 23:24:07,1.67,2.79,64.26,0.0,7042.0,3.0,21.36,100.0,93049.53
2022-09-01 23:36:06,2.23,2.79,64.26,0.0,7042.0,1.0,21.37,100.0,93025.0
2022-09-01 23:48:05,2.79,2.79,64.26,0.0,7042.0,4.0,21.32,100.0,93058.15
2022-09-02 00:00:07,0.55,2.79,64.26,0.0,7042.0,4.0,21.34,100.0,93082.31
2022-09-02 00:12:07,1.11,2.79,64.26,0.0,6944.0,3.0,21.3,100.0,93103.9
2022-09-02 00:24:05,1.67,2.79,64.26,0.0,7042.0,3.0,21.25,100.0,93107.37
2022-09-02 00:36:07,2.23,2.79,64.26,0.0,7042.0,2.0,21.12,100.0,93083.17
2022-09-02 00:48:07,2.79,2.79,64.26,0.0,7042.0,2.0,21.05,100.0,93068.69
2022-09-02 01:00:05,0.55,2.79,64.26,0.0,7042.0,2.0,21.05,100.0,93079.68
2022-09-02 01:12:07,1.11,2.79,64.26,0.0,7042.0,1.0,20.82,100.0,93054.35
2022-09-02 01:24:07,1.67,2.79,64.26,0.0,7042.0,1.0,20.77,100.0,93022.09
2022-09-02 01:36:05,2.23,2.79,64.26,0.0,7042.0,1.0,20.81,100.0,93034.02
2022-09-02 01:48:07,2.79,2.79,64.26,0.0,7042.0,1.0,20.64,100.0,93013.45
2022-09-02 02:00:07,0.55,2.79,64.26,0.0,7042.0,1.0,20.55,100.0,92997.5
2022-09-02 02:12:06,1.11,2.79,64.26,0.0,7042.0,1.0,20.38,100.0,92934.87
2022-09-02 02:24:10,1.67,2.79,64.26,0.0,7042.0,1.0,20.36,100.0,92916.01
2022-09-02 02:37:08,2.23,2.79,64.26,0.0,7042.0,1.0,20.26,100.0,92910.31
2022-09-02 02:49:06,2.79,2.79,64.26,0.0,7042.0,1.0,20.25,100.0,92912.32
2022-09-02 03:01:08,0.55,2.79,64.26,0.0,7042.0,1.0,20.4,100.0,92926.11
2022-09-02 03:13:07,1.11,2.79,64.26,0.0,7042.0,1.0,20.43,100.0,92910.37
2022-09-02 03:25:06,1.67,2.79,64.26,0.0,7042.0,1.0,20.45,100.0,92887.34
2022-09-02 03:37:08,2.23,2.79,64.26,0.0,7042.0,1.0,20.34,100.0,92890.6
2022-09-02 03:49:08,2.79,2.79,64.26,0.0,7042.0,1.0,20.26,100.0,92888.37
2022-09-02 04:01:06,0.55,2.79,64.26,0.0,7042.0,1.0,20.12,100.0,92883.78
2022-09-02 04:13:08,1.11,2.79,64.26,0.0,6944.0,2.0,20.04,100.0,92893.24
2022-09-02 04:25:08,1.67,2.79,64.26,0.0,7042.0,1.0,19.96,100.0,92895.2
2022-09-02 04:37:07,2.23,2.79,64.26,0.0,7042.0,1.0,19.89,100.0,92898.11
2022-09-02 04:49:10,2.79,2.79,64.26,0.0,7042.0,1.0,19.97,100.0,92906.92
2022-09-02 05:02:08,0.55,2.79,64.26,0.0,7042.0,1.0,20.1,100.0,92915.75
2022-09-02 05:14:06,1.11,2.79,64.26,0.0,7042.0,1.0,20.04,100.0,92921.19
2022-09-02 05:26:10,1.67,2.79,64.26,0.0,7042.0,0.0,19.93,100.0,92928.65
2022-09-02 05:39:08,2.23,2.79,64.26,0.0,6944.0,1.0,19.87,100.0,92940.31
2022-09-02 05:51:09,2.79,2.79,64.26,0.0,7042.0,1.0,19.79,100.0,92945.74
2022-09-02 06:03:07,0.55,2.79,64.26,0.0,7042.0,12.0,19.72,100.0,92963.59
2022-09-02 06:15:09,1.11,2.79,64.26,0.0,7042.0,187.0,19.67,100.0,92966.99
2022-09-02 06:27:09,1.67,2.79,64.26,0.0,7042.0,700.0,19.61,100.0,92976.81
2022-09-02 06:39:07,2.23,2.79,64.26,0.0,7042.0,1336.0,19.68,100.0,92987.65
2022-09-02 06:51:09,2.79,2.79,64.26,0.0,6944.0,2271.0,19.73,100.0,92997.95
2022-09-02 07:03:09,0.55,2.79,64.26,0.0,7042.0,2951.0,19.96,100.0,93011.09
2022-09-02 07:15:07,1.11,2.79,64.26,0.0,6944.0,3615.0,20.21,100.0,93019.62
2022-09-02 07:27:09,1.67,2.79,64.26,0.0,6944.0,3945.0,20.61,100.0,93026.06
2022-09-02 07:39:09,2.23,2.79,64.26,0.0,7042.0,4408.0,20.9,100.0,93047.4
2022-09-02 07:51:09,2.79,2.79,64.26,0.0,7042.0,5026.0,21.43,100.0,93056.17
2022-09-02 08:03:08,0.55,2.79,64.26,0.0,7042.0,6625.0,21.68,100.0,93059.86
2022-09-02 08:15:10,1.11,2.79,64.26,0.0,7042.0,8639.0,22.13,100.0,93064.09
2022-09-02 08:28:10,1.67,2.79,64.26,0.0,7042.0,7928.0,22.11,100.0,93077.65
2022-09-02 08:41:07,2.23,2.79,64.26,0.0,7042.0,12558.0,22.69,99.85,93097.75
2022-09-02 08:53:09,2.79,2.79,64.26,0.0,7042.0,8443.0,23.12,97.08,93115.28
2022-09-02 09:05:10,0.55,2.79,64.26,0.0,7042.0,9171.0,23.37,95.08,93128.39
2022-09-02 09:18:08,1.11,2.79,64.26,0.0,7042.0,7782.0,24.14,91.5,93141.9
2022-09-02 09:30:10,1.67,2.79,64.26,0.0,7042.0,10811.0,24.98,88.58,93143.22
2022-09-02 09:43:10,2.23,2.79,64.26,0.0,6944.0,11645.0,26.21,84.77,93156.82
2022-09-02 09:56:10,2.79,2.79,64.26,0.0,7042.0,9800.0,27.23,75.94,93172.69
2022-09-02 10:09:08,0.55,2.79,64.26,0.0,6944.0,10852.0,27.54,74.02,93174.13
2022-09-02 10:21:10,1.11,2.79,64.26,0.0,7042.0,9106.0,26.73,77.92,93169.84
2022-09-02 10:34:10,1.67,2.79,64.26,0.0,7042.0,10453.0,26.82,77.4,93183.55
2022-09-02 10:47:08,2.23,2.79,64.26,0.0,7042.0,13929.0,26.87,72.35,93176.26
2022-09-02 10:59:11,0.55,2.23,63.7,0.0,7042.0,7113.0,28.38,70.99,93168.24
2022-09-02 11:12:11,1.11,2.23,63.7,0.0,6944.0,13583.0,27.37,71.78,93157.78
2022-09-02 11:25:09,1.67,2.23,63.7,0.0,6944.0,5573.0,27.38,75.11,93157.94
2022-09-02 11:37:11,2.23,2.23,63.7,0.0,6944.0,6295.0,29.27,62.49,93164.39
2022-09-02 11:50:11,2.79,2.23,63.7,0.0,7042.0,10673.0,29.02,64.09,93148.75
2022-09-02 12:03:11,0.55,2.79,63.7,0.0,6849.0,9138.0,29.12,62.51,93133.49
2022-09-02 12:16:08,1.11,2.79,63.7,0.0,6944.0,8441.0,28.23,66.15,93117.29
2022-09-02 12:28:11,1.67,2.79,63.7,0.0,6944.0,12400.0,27.61,70.06,93108.72
2022-09-02 12:41:10,2.23,2.79,63.7,0.0,6944.0,3562.0,28.39,67.74,93084.19
2022-09-02 12:54:08,2.79,2.79,63.7,0.0,6944.0,11390.0,27.89,70.29,93071.26
2022-09-02 13:06:11,0.55,2.79,63.7,0.0,6944.0,7842.0,28.81,64.92,93037.71
2022-09-02 13:19:12,1.11,2.79,63.7,0.0,6849.0,2611.0,29.04,63.73,93011.92
2022-09-02 13:32:09,1.67,2.79,63.7,0.0,6944.0,13700.0,29.88,61.47,92998.42
2022-09-02 13:44:10,2.23,2.79,63.7,0.0,6944.0,384.0,28.89,67.48,92981.9
2022-09-02 13:57:10,2.79,2.79,63.7,0.0,6757.0,13828.0,29.15,64.01,92975.97
2022-09-02 14:10:09,0.55,2.79,63.7,0.0,6410.0,384.0,30.38,62.03,92940.01
2022-09-02 14:22:08,1.11,2.79,63.7,0.0,6579.0,384.0,30.29,59.85,92921.39
2022-09-02 14:34:10,1.67,2.79,63.7,0.0,6494.0,13292.0,29.56,59.47,92899.06
2022-09-02 14:47:10,2.23,2.79,63.7,0.0,6579.0,11298.0,28.44,65.47,92911.63
2022-09-02 15:00:09,0.55,2.23,63.14,0.0,6849.0,15912.0,26.77,80.01,92913.05
2022-09-02 15:12:11,1.11,2.23,63.14,0.0,6667.0,9495.0,26.42,81.74,92928.66
2022-09-02 15:25:11,1.67,2.23,63.14,0.0,6944.0,7268.0,24.54,92.08,92926.29
2022-09-02 15:38:09,2.23,2.23,63.14,0.0,6757.0,384.0,27.47,75.17,92904.07
2022-09-02 15:50:11,2.79,2.23,63.14,0.0,6667.0,384.0,29.63,63.4,92899.56
2022-09-02 16:03:11,0.55,2.79,63.14,0.0,6757.0,384.0,30.54,61.07,92885.07
2022-09-02 16:16:11,1.11,2.79,63.14,0.0,6757.0,384.0,30.23,62.02,92889.03
2022-09-02 16:29:09,1.67,2.79,63.14,0.0,6757.0,384.0,30.95,61.79,92880.39
2022-09-02 16:41:11,2.23,2.79,63.14,0.0,6757.0,384.0,29.84,63.21,92883.32
2022-09-02 16:54:11,2.79,2.79,63.14,0.0,6757.0,13872.0,28.75,66.29,92879.5
2022-09-02 17:07:09,0.55,2.79,63.14,0.0,6667.0,6192.0,27.7,67.65,92870.8
2022-09-02 17:19:11,1.11,2.79,63.14,0.0,6667.0,7001.0,27.12,75.78,92868.31
2022-09-02 17:32:11,1.67,2.79,63.14,0.0,6579.0,7895.0,27.12,75.15,92885.67
2022-09-02 17:45:10,2.23,2.79,63.14,0.0,6579.0,5818.0,26.62,76.71,92887.14
2022-09-02 17:58:12,2.79,2.79,63.14,0.0,6667.0,1429.0,25.76,81.96,92909.39
2022-09-02 18:11:12,0.55,2.79,63.14,0.0,6667.0,1087.0,25.25,89.91,92915.92
2022-09-02 18:24:12,1.11,2.79,63.14,0.0,6579.0,744.0,25.06,90.88,92944.18
2022-09-02 18:37:10,1.67,2.79,63.14,0.0,6667.0,259.0,24.45,93.49,92951.93
2022-09-02 18:50:12,2.23,2.79,63.14,0.0,6579.0,62.0,23.65,98.35,92967.57
2022-09-02 19:03:12,0.55,2.23,62.58,0.0,6944.0,2.0,23.4,99.28,92977.34
2022-09-02 19:16:10,1.11,2.23,62.58,0.0,6849.0,1.0,23.56,97.67,92993.01
2022-09-02 19:29:12,1.67,2.23,62.58,0.0,6757.0,1.0,23.44,99.33,93005.07
2022-09-02 19:42:12,2.23,2.23,62.58,0.0,6579.0,1.0,23.54,100.0,93014.17
2022-09-02 19:55:10,2.79,2.23,62.58,0.0,6579.0,1.0,23.12,100.0,93020.32
2022-09-02 20:08:12,0.55,2.79,62.58,0.0,6579.0,1.0,22.81,100.0,93016.22
2022-09-02 20:21:12,1.11,2.79,62.58,0.0,6667.0,2.0,23.1,100.0,93051.92
2022-09-02 20:34:12,1.67,2.79,62.58,0.0,6667.0,2.0,23.29,100.0,93060.26
2022-09-02 20:47:10,2.23,2.79,62.58,0.0,6667.0,2.0,23.32,100.0,93068.89
2022-09-02 21:00:12,0.55,2.23,62.02,0.0,6410.0,2.0,23.22,100.0,93094.28
2022-09-02 21:13:13,1.11,2.23,62.02,0.0,6410.0,2.0,22.86,100.0,93103.41
2022-09-02 21:26:11,1.67,2.23,62.02,0.0,6410.0,4.0,22.67,100.0,93118.32
2022-09-02 21:39:14,2.23,2.23,62.02,0.0,6579.0,1.0,22.45,100.0,93148.06
2022-09-02 21:52:13,2.79,2.23,62.02,0.0,6579.0,2.0,22.44,100.0,93157.62
2022-09-02 22:05:11,0.55,2.79,62.02,0.0,6579.0,2.0,22.38,100.0,93161.11
2022-09-02 22:18:13,1.11,2.79,62.02,0.0,6494.0,1.0,22.32,100.0,93163.49
2022-09-02 22:31:13,1.67,2.79,62.02,0.0,6579.0,3.0,22.19,100.0,93155.95
2022-09-02 22:44:13,2.23,2.79,62.02,0.0,6494.0,1.0,22.11,100.0,93166.75
2022-09-02 22:57:11,2.79,2.79,62.02,0.0,6494.0,5.0,21.95,100.0,93166.94
2022-09-02 23:10:13,0.55,2.79,62.02,0.0,6494.0,4.0,21.94,100.0,93168.76
2022-09-02 23:23:13,1.11,2.79,62.02,0.0,6579.0,1.0,21.79,100.0,93161.4
2022-09-02 23:36:12,1.67,2.79,62.02,0.0,6494.0,1.0,21.62,100.0,93145.44
2022-09-02 23:49:13,2.23,2.79,62.02,0.0,6494.0,5.0,21.7,100.0,93136.28
2022-09-03 00:02:13,0.55,2.23,61.46,0.0,6579.0,1.0,21.59,100.0,93138.07
2022-09-03 00:15:11,1.11,2.23,61.46,0.0,6579.0,4.0,21.48,100.0,93140.09
2022-09-03 00:28:14,1.67,2.23,61.46,0.0,6579.0,1.0,21.48,100.0,93132.37
2022-09-03 00:41:14,2.23,2.23,61.46,0.0,6494.0,2.0,21.44,100.0,93138.78
2022-09-03 00:54:14,2.79,2.23,61.46,0.0,6494.0,1.0,21.31,100.0,93121.14
2022-09-03 01:07:12,0.55,2.79,61.46,0.0,6494.0,1.0,21.18,100.0,93114.49
2022-09-03 01:20:14,1.11,2.79,61.46,0.0,6494.0,3.0,21.18,100.0,93099.3
2022-09-03 01:33:14,1.67,2.79,61.46,0.0,6494.0,1.0,21.2,100.0,93078.99
2022-09-03 01:46:12,2.23,2.79,61.46,0.0,6579.0,2.0,21.18,100.0,93080.8
2022-09-03 01:59:14,0.55,2.23,60.9,0.0,6579.0,1.0,21.11,100.0,93060.09
2022-09-03 02:12:14,1.11,2.23,60.9,0.0,6494.0,2.0,21.1,100.0,93056.07
2022-09-03 02:25:12,1.67,2.23,60.9,0.0,6667.0,1.0,21.04,100.0,93047.26
2022-09-03 02:38:14,2.23,2.23,60.9,0.0,6757.0,1.0,21.04,100.0,93048.75
2022-09-03 02:51:13,2.79,2.23,60.9,0.0,6667.0,1.0,21.04,100.0,93045.81
2022-09-03 03:04:15,0.55,2.79,60.9,0.0,6494.0,3.0,21.04,100.0,93051.49
2022-09-03 03:17:13,1.11,2.79,60.9,0.0,6494.0,1.0,21.05,100.0,93048.75
2022-09-03 03:30:15,1.67,2.79,60.9,0.0,6579.0,1.0,21.04,100.0,93048.55
2022-09-03 03:43:14,2.23,2.79,60.9,0.0,6494.0,1.0,21.05,100.0,93039.94
2022-09-03 03:56:12,2.79,2.79,60.9,0.0,6667.0,1.0,21.11,100.0,93041.05
2022-09-03 04:09:14,0.55,2.79,60.9,0.0,6757.0,1.0,21.13,100.0,93036.49
2022-09-03 04:22:14,1.11,2.79,60.9,0.0,6849.0,1.0,21.07,100.0,93024.19
2022-09-03 04:35:12,1.67,2.79,60.9,0.0,6944.0,1.0,20.97,100.0,93027.49
2022-09-03 04:48:14,2.23,2.79,60.9,0.0,7042.0,1.0,21.01,100.0,93012.67
2022-09-03 05:01:15,0.55,2.23,60.35,0.0,7042.0,1.0,21.03,100.0,93018.89
2022-09-03 05:14:15,1.11,2.23,60.35,0.0,7143.0,1.0,20.89,100.0,93033.5
2022-09-03 05:27:13,1.67,2.23,60.35,0.0,7143.0,1.0,20.86,100.0,93040.06
2022-09-03 05:40:16,2.23,2.23,60.35,0.0,7042.0,1.0,20.78,100.0,93040.77
2022-09-03 05:53:15,2.79,2.23,60.35,0.0,7143.0,2.0,20.84,100.0,93047.37
2022-09-03 06:06:13,0.55,2.79,60.35,0.0,7143.0,29.0,20.82,100.0,93051.41
2022-09-03 06:19:17,1.11,2.79,60.35,0.0,7143.0,248.0,20.71,100.0,93065.64
2022-09-03 06:32:15,1.67,2.79,60.35,0.0,7042.0,802.0,20.81,100.0,93078.86
2022-09-03 06:45:13,2.23,2.79,60.35,0.0,7042.0,1417.0,21.01,100.0,93093.55
2022-09-03 06:58:15,2.79,2.79,60.35,0.0,6944.0,1784.0,21.0,100.0,93104.53
2022-09-03 07:11:16,0.55,2.79,60.35,0.0,7042.0,3153.0,21.31,100.0,93093.67
2022-09-03 07:24:13,1.11,2.79,60.35,0.0,7042.0,4337.0,21.72,100.0,93086.42
2022-09-03 07:37:15,1.67,2.79,60.35,0.0,7143.0,6369.0,22.07,98.69,93112.31
2022-09-03 07:50:15,2.23,2.79,60.35,0.0,7042.0,5991.0,22.97,96.36,93129.25
2022-09-03 08:03:15,0.55,2.23,59.79,0.0,7143.0,6324.0,23.54,90.49,93149.25
2022-09-03 08:16:14,1.11,2.23,59.79,0.0,7042.0,6613.0,24.52,86.47,93159.67
2022-09-03 08:29:16,1.67,2.23,59.79,0.0,7042.0,7257.0,25.09,83.86,93177.93
2022-09-03 08:42:16,2.23,2.23,59.79,0.0,7042.0,8477.0,24.63,82.37,93184.62
2022-09-03 08:55:14,2.79,2.23,59.79,0.0,7042.0,11969.0,24.67,81.75,93200.05
2022-09-03 09:08:16,0.55,2.79,59.79,0.0,7042.0,12494.0,25.26,83.29,93213.15
2022-09-03 09:21:16,1.11,2.79,59.79,0.0,7042.0,14803.0,25.29,81.58,93201.67
2022-09-03 09:34:14,1.67,2.79,59.79,0.0,7042.0,10627.0,26.92,76.78,93203.71
2022-09-03 09:47:16,2.23,2.79,59.79,0.0,7042.0,7110.0,27.21,76.83,93193.42
2022-09-03 10:00:16,0.55,2.23,59.79,0.0,7042.0,12537.0,27.62,73.9,93207.4
2022-09-03 10:13:16,1.11,2.23,59.79,0.0,7042.0,10509.0,27.5,71.45,93216.17
2022-09-03 10:26:15,1.67,2.23,59.79,0.0,7042.0,14191.0,27.38,72.18,93212.67
2022-09-03 10:39:17,2.23,2.23,59.79,0.0,7042.0,11527.0,26.63,74.94,93221.57
2022-09-03 10:52:17,2.79,2.23,59.79,0.0,6944.0,3621.0,29.36,65.1,93207.97
2022-09-03 11:05:17,0.55,2.79,59.79,0.0,7042.0,7134.0,27.88,69.54,93199.5
2022-09-03 11:18:14,1.11,2.79,59.79,0.0,7042.0,15743.0,28.47,67.64,93185.6
2022-09-03 11:31:16,1.67,2.79,59.79,0.0,7042.0,13724.0,29.26,64.46,93185.17
2022-09-03 11:44:16,2.23,2.79,59.79,0.0,7042.0,3532.0,28.8,68.56,93157.81
2022-09-03 11:57:15,2.79,2.79,59.79,0.0,7042.0,4739.0,30.45,61.55,93153.57
2022-09-03 12:10:17,0.55,2.79,59.79,0.0,7042.0,12015.0,30.42,64.15,93140.72
2022-09-03 12:23:17,1.11,2.79,59.79,0.0,6944.0,13359.0,29.27,68.29,93126.05
2022-09-03 12:36:17,1.67,2.79,59.79,0.0,7042.0,6708.0,29.88,65.81,93119.47
2022-09-03 12:49:15,2.23,2.79,59.79,0.0,7042.0,15443.0,29.63,67.06,93102.57
2022-09-03 13:02:17,0.55,2.23,59.23,0.0,7042.0,3496.0,27.12,76.9,93090.07
2022-09-03 13:15:17,1.11,2.23,59.23,0.0,7042.0,3459.0,28.19,72.24,93060.75
2022-09-03 13:28:17,1.67,2.23,59.23,0.0,7042.0,384.0,29.84,68.98,93044.78
2022-09-03 13:41:15,2.23,2.23,59.23,0.0,7042.0,384.0,29.87,65.17,93033.17
2022-09-03 13:54:17,2.79,2.23,59.23,0.0,7042.0,384.0,28.47,71.71,92999.37
2022-09-03 14:07:17,0.55,2.79,59.79,0.0,6944.0,384.0,30.64,63.62,92967.91
2022-09-03 14:20:19,1.11,2.79,59.79,0.0,7042.0,384.0,31.81,59.95,92943.47
2022-09-03 14:33:15,1.67,2.79,59.79,0.0,7042.0,5821.0,29.45,66.71,92928.2
2022-09-03 14:46:18,2.23,2.79,59.79,0.0,7042.0,10400.0,30.64,59.81,92909.39
2022-09-03 14:59:18,0.55,2.23,59.23,0.0,7042.0,384.0,31.27,56.95,92890.36
2022-09-03 15:12:16,1.11,2.23,59.23,0.0,7042.0,5800.0,31.01,58.87,92875.75
2022-09-03 15:25:16,1.67,2.23,59.23,0.0,7042.0,3800.0,30.22,60.19,92865.3
2022-09-03 15:38:18,2.23,2.23,59.23,0.0,7042.0,2626.0,30.09,63.36,92854.81
2022-09-03 15:51:18,2.79,2.23,59.23,0.0,7042.0,384.0,29.92,61.09,92832.34
2022-09-03 16:04:16,0.55,2.79,59.23,0.0,7042.0,16954.0,29.62,63.97,92826.34
2022-09-03 16:17:20,1.11,2.79,59.23,0.0,7042.0,11003.0,27.86,73.52,92819.16
2022-09-03 16:30:18,1.67,2.79,59.23,0.0,7042.0,5469.0,27.54,73.09,92822.59
2022-09-03 16:43:19,2.23,2.79,59.23,0.0,7042.0,2449.0,26.95,76.31,92825.65
2022-09-03 16:56:16,2.79,2.79,59.23,0.0,7042.0,5015.0,26.87,76.4,92815.32
2022-09-03 17:09:18,0.55,2.79,59.23,0.0,7143.0,14626.0,28.57,70.65,92815.31
2022-09-03 17:22:18,1.11,2.79,59.23,0.0,7143.0,4084.0,27.15,77.0,92831.84
2022-09-03 17:35:19,1.67,2.79,59.23,0.0,7143.0,8121.0,26.98,75.35,92832.76
2022-09-03 17:48:17,2.23,2.79,59.23,0.0,7042.0,3317.0,26.18,78.4,92848.71
2022-09-03 18:01:20,0.55,2.23,59.23,0.0,7042.0,2316.0,25.44,84.07,92856.47
2022-09-03 18:14:20,1.11,2.23,59.23,0.0,7143.0,1698.0,24.98,87.33,92869.7
2022-09-03 18:27:17,1.67,2.23,59.23,0.0,7143.0,734.0,24.86,89.86,92892.17
2022-09-03 18:40:19,2.23,2.23,59.23,0.0,7143.0,207.0,25.07,90.06,92930.52
2022-09-03 18:53:19,2.79,2.23,59.23,0.0,7143.0,33.0,24.87,89.89,92936.53
2022-09-03 19:06:18,0.55,2.79,59.23,0.0,7143.0,7.0,24.28,92.92,92962.24
2022-09-03 19:19:16,1.11,2.79,59.23,0.0,7143.0,2.0,23.87,94.94,92976.26
2022-09-03 19:32:19,1.67,2.79,59.23,0.0,7143.0,4.0,23.61,93.87,92985.09
2022-09-03 19:45:18,2.23,2.79,59.23,0.0,7143.0,1.0,23.35,93.76,92999.44
2022-09-03 19:58:19,2.79,2.79,59.23,0.0,7143.0,1.0,23.07,94.56,93008.22
2022-09-03 20:11:19,0.55,2.79,59.79,0.0,7143.0,4.0,22.76,96.9,93041.94
2022-09-03 20:24:19,1.11,2.79,59.79,0.0,7143.0,2.0,22.69,97.29,93079.97
2022-09-03 20:37:19,1.67,2.79,59.79,0.0,7143.0,1.0,22.48,98.64,93100.2
2022-09-03 20:50:19,2.23,2.79,59.79,0.0,7143.0,1.0,22.26,99.79,93114.52
2022-09-03 21:03:17,0.55,2.23,59.23,0.0,7143.0,1.0,22.09,100.0,93119.26
2022-09-03 21:16:20,1.11,2.23,59.23,0.0,7143.0,1.0,21.98,100.0,93148.8
2022-09-03 21:29:19,1.67,2.23,59.23,0.0,7143.0,1.0,21.9,100.0,93158.84
2022-09-03 21:42:17,2.23,2.23,59.23,0.0,7143.0,1.0,21.77,100.0,93186.5
2022-09-03 21:55:19,2.79,2.23,59.23,0.0,7143.0,1.0,21.62,100.0,93203.15
2022-09-03 22:08:20,0.55,2.79,59.23,0.0,7143.0,3.0,21.68,100.0,93213.97
2022-09-03 22:21:21,1.11,2.79,59.23,0.0,7143.0,5.0,21.84,100.0,93196.8
2022-09-03 22:34:18,1.67,2.79,59.23,0.0,7143.0,5.0,21.86,100.0,93205.97
2022-09-03 22:47:19,2.23,2.79,59.23,0.0,7143.0,5.0,21.6,100.0,93207.74
2022-09-03 23:00:20,0.55,2.23,59.23,0.0,7143.0,5.0,21.47,100.0,93209.31
2022-09-03 23:13:20,1.11,2.23,59.23,0.0,7143.0,3.0,21.27,100.0,93238.87
2022-09-03 23:26:18,1.67,2.23,59.23,0.0,7143.0,2.0,21.26,100.0,93227.69
2022-09-03 23:39:20,2.23,2.23,59.23,0.0,7143.0,2.0,21.32,100.0,93222.22
2022-09-03 23:52:20,2.79,2.23,59.23,0.0,7143.0,1.0,21.5,100.0,93206.76
2022-09-04 00:05:18,0.55,2.79,59.23,0.0,7143.0,4.0,21.43,100.0,93177.78
2022-09-04 00:18:22,1.11,2.79,59.23,0.0,7143.0,1.0,21.29,100.0,93147.86
2022-09-04 00:31:20,1.67,2.79,59.23,0.0,7143.0,5.0,21.17,100.0,93128.03
2022-09-04 00:44:20,2.23,2.79,59.23,0.0,7143.0,5.0,21.2,100.0,93131.72
2022-09-04 00:57:19,2.79,2.79,59.23,0.0,7143.0,1.0,21.19,100.0,93118.0
2022-09-04 01:10:22,0.55,2.79,59.79,0.0,7143.0,1.0,21.07,100.0,93094.32
2022-09-04 01:23:21,1.11,2.79,59.79,0.0,7143.0,1.0,21.09,100.0,93091.05
2022-09-04 01:36:21,1.67,2.79,59.79,0.0,7143.0,4.0,21.13,100.0,93066.15
2022-09-04 01:49:19,2.23,2.79,59.79,0.0,7143.0,1.0,21.13,100.0,93049.49
2022-09-04 02:02:21,0.55,2.23,59.23,0.0,7143.0,1.0,21.04,100.0,93035.01
2022-09-04 02:15:21,1.11,2.23,59.23,0.0,7143.0,4.0,20.97,100.0,93028.95
2022-09-04 02:28:19,1.67,2.23,59.23,0.0,7143.0,5.0,20.97,100.0,93012.28
2022-09-04 02:41:18,2.23,2.23,59.23,0.0,7143.0,2.0,21.0,100.0,93013.93
2022-09-04 02:54:21,2.79,2.23,59.23,0.0,7143.0,5.0,20.98,100.0,93011.75
2022-09-04 03:07:21,0.55,2.79,59.23,0.0,7143.0,1.0,20.93,100.0,93024.36
2022-09-04 03:20:19,1.11,2.79,59.23,0.0,7143.0,2.0,20.97,100.0,93037.19
2022-09-04 03:33:21,1.67,2.79,59.23,0.0,7143.0,3.0,21.02,100.0,93037.57
2022-09-04 03:46:21,2.23,2.79,59.23,0.0,7143.0,1.0,21.01,99.65,93016.67
2022-09-04 03:59:21,0.55,2.23,59.23,0.0,7143.0,1.0,21.04,100.0,93006.07
2022-09-04 04:12:19,1.11,2.23,59.23,0.0,7143.0,1.0,20.98,99.77,93016.51
2022-09-04 04:25:21,1.67,2.23,59.23,0.0,7143.0,2.0,20.93,100.0,93020.14
2022-09-04 04:38:21,2.23,2.23,59.23,0.0,7143.0,1.0,20.9,100.0,93027.45
2022-09-04 04:51:21,2.79,2.23,59.23,0.0,7143.0,2.0,20.93,99.95,93027.11
2022-09-04 05:04:20,0.55,2.79,59.23,0.0,7143.0,4.0,20.9,100.0,93042.65
2022-09-04 05:17:21,1.11,2.79,59.23,0.0,7143.0,0.0,20.92,100.0,93057.11
2022-09-04 05:30:22,1.67,2.79,59.23,0.0,7143.0,0.0,20.87,100.0,93030.76
2022-09-04 05:43:22,2.23,2.79,59.23,0.0,7143.0,1.0,20.87,100.0,93051.77
2022-09-04 05:56:19,2.79,2.79,59.23,0.0,7143.0,1.0,20.87,100.0,93045.75
2022-09-04 06:09:22,0.55,2.79,59.23,0.0,7143.0,27.0,20.85,100.0,93044.82
2022-09-04 06:22:23,1.11,2.79,59.23,0.0,7143.0,162.0,20.81,100.0,93056.15
2022-09-04 06:35:20,1.67,2.79,59.23,0.0,7143.0,467.0,20.81,100.0,93076.65
2022-09-04 06:48:22,2.23,2.79,59.23,0.0,7143.0,915.0,20.87,100.0,93085.47
2022-09-04 07:01:22,0.55,2.23,59.23,0.0,7143.0,1826.0,20.98,100.0,93090.81
2022-09-04 07:14:23,1.11,2.23,59.23,0.0,7143.0,4348.0,21.3,98.95,93102.64
